Unnamed: 0,Clean_Title,Clean_Author,Title,Author,Genre,Type,Rating,No. of People rated,URLs
4858,விழி தேடும் விதிகள்,b latha,விழி தேடும் விதிகள் : VIZHI THEDUM VITHIKAL (Tamil Edition),LATHA B,Romance Action Adventure,Kindle Edition,4.0,20.0,https://www.amazon.in/%E0%AE%B5%E0%AE%BF%E0%AE%B4%E0%AE%BF-%E0%AE%A4%E0%AF%87%E0%AE%9F%E0%AF%81%E0%AE%AE%E0%AF%8D-%E0%AE%B5%E0%AE%BF%E0%AE%A4%E0%AE%BF%E0%AE%95%E0%AE%B3%E0%AF%8D-THEDUM-VITHIKAL-ebook/dp/B0CSXD2Y7S/ref=zg_bs_g_86208349031_d_sccl_9/000-0000000-0000000?psc=1
4668,power of du',aliyah raiyaan umm,"The Power of Du'a: A Practical Guide to Deepen Your Du’a, Transform Your Connection with Allah and Change Your Life",Aliyah Umm Raiyaan,Islam Religion,Paperback,5.0,20.0,https://www.amazon.in/Power-Dua-Practical-Transform-Connection/dp/1846048184/ref=zg_bs_g_1318196031_d_sccl_19/000-0000000-0000000?psc=1
6951,official history of tour de france,edwardes-evans luke,The Official History of the Tour de France: Revised and Updated (2023),Luke Edwardes-Evans,Sports Cycling,Hardcover,4.6,20.0,https://www.amazon.in/Official-History-Tour-France-2023/dp/1802795634/ref=zg_bs_g_1318246031_d_sccl_28/000-0000000-0000000?psc=1
528,don't let pigeon drive bus!,mo willems,Don't Let the Pigeon Drive the Bus!,Mo Willems,Trains Things Go Books Children's That Cars,Paperback,4.7,20.0,https://www.amazon.in/Dont-Let-Pigeon-Drive-Bus/dp/1529509963/ref=zg_bs_g_67803460031_d_sccl_29/000-0000000-0000000?psc=1
5488,on desk… 30 stories of high heat levels!,lexi pabst,On the Desk… 30 Stories of HIGH HEAT Levels!,Lexi Pabst,Romance Interracial Multicultural,Kindle Edition,3.3,20.0,https://www.amazon.in/Desk-Stories-HIGH-HEAT-Levels-ebook/dp/B074S622D1/ref=zg_bs_g_89265409031_d_sccl_15/000-0000000-0000000?psc=1
5023,gift of joy,kristen mckanagh,A Gift Of Joy: 2 (Unexpected Gifts),Kristen Mckanagh,Romance Amish,Mass Market Paperback,4.8,20.0,https://www.amazon.in/Gift-Joy-Unexpected-Gifts/dp/059319988X/ref=zg_bs_g_89265413031_d_sccl_26/000-0000000-0000000?psc=1
3981,comprehensive textbook of applied nutrition and dietetics for bsc nursing students,darshan sohi,A Comprehensive Textbook of Applied Nutrition and Dietetics for BSc Nursing Students,Darshan Sohi,Health Administration Sciences Medicine Policy,Paperback,4.5,20.0,https://www.amazon.in/Comprehensive-Textbook-Nutrition-Dietetics-Students/dp/9354655963/ref=zg_bs_g_4149550031_d_sccl_2/000-0000000-0000000?psc=1
7390,spiked (blocked book 3),jennifer lane,Spiked (Blocked Book 3),Jennifer Lane,Sports Volleyball,Kindle Edition,4.5,20.0,https://www.amazon.in/Spiked-Blocked-Book-Jennifer-Lane-ebook/dp/B01JDD6INC/ref=zg_bs_g_1318281031_d_sccl_13/000-0000000-0000000?psc=1
3771,"""memés""",james n. yanez,"""MeMés"": Nonstop Laughing,Mad Moment Fresh Your Mind",James N. Yanez,Literature Fiction Humour,Kindle Edition,4.8,20.0,https://www.amazon.in/MeM%C3%A9s-Nonstop-Laughing-Moment-Fresh-ebook/dp/B0CQK813XG/ref=zg_bs_g_1318143031_d_sccl_22/000-0000000-0000000?psc=1
3031,miss kim knows and other stories,cho nam-joo,"Miss Kim Knows and Other Stories: The sensational new work from the author of Kim Jiyoung, Born 1982",Cho Nam-Joo,Fiction Science Horror Fantasy,Kindle Edition,4.1,20.0,https://www.amazon.in/Miss-Kim-Knows-Other-Stories-ebook/dp/B0BLP6TW28/ref=zg_bs_g_1318165031_d_sccl_2/000-0000000-0000000?psc=1
3194,human resource management,aswathappa k,Human Resource Management: Text and Cases | 10th Edition,K Aswathappa,Textbooks Higher Finance Business Education,Paperback,4.2,20.0,https://www.amazon.in/Human-Resource-Management-Text-Cases/dp/9355323670/ref=zg_bs_g_4149419031_d_sccl_15/000-0000000-0000000?psc=1
4723,jain path,aidan rankin,The Jain Path: Ancient Wisdom for an Age of Anxiety,Aidan Rankin,Jainism Religion,Paperback,4.5,20.0,https://www.amazon.in/Jain-Path-Ancient-Wisdom-Anxiety/dp/817822304X/ref=zg_bs_g_1318197031_d_sccl_24/000-0000000-0000000?psc=1
4711,history and doctrines of ajivikas,a.l. basham,History and Doctrines of the Ajivikas: A Vanished Indian Religion,A.L. Basham,Jainism Religion,Hardcover,4.6,19.0,https://www.amazon.in/History-Doctrines-Ajivikas-Vanished-Religion/dp/8120812042/ref=zg_bs_g_1318197031_d_sccl_12/000-0000000-0000000?psc=1
6702,triathlon anatomy,klion mark,Triathlon Anatomy,Mark Klion,Sports Athletics Gymnastics,Paperback,4.7,19.0,https://www.amazon.in/Triathlon-Anatomy-Mark-Klion/dp/1492588806/ref=zg_bs_g_1318259031_d_sccl_29/000-0000000-0000000?psc=1
5673,என் விரல் தேடும் மெல்லிசை நீ (tamil ),கார்முகில் யாஷ்,என் விரல் தேடும் மெல்லிசை நீ (Tamil Edition),யாஷ்  கார்முகில் ,Romance Romantic Comedy,Kindle Edition,4.2,19.0,https://www.amazon.in/%E0%AE%8E%E0%AE%A9%E0%AF%8D-%E0%AE%B5%E0%AE%BF%E0%AE%B0%E0%AE%B2%E0%AF%8D-%E0%AE%A4%E0%AF%87%E0%AE%9F%E0%AF%81%E0%AE%AE%E0%AF%8D-%E0%AE%AE%E0%AF%86%E0%AE%B2%E0%AF%8D%E0%AE%B2%E0%AE%BF%E0%AE%9A%E0%AF%88-Tamil-ebook/dp/B0CKZGK5V1/ref=zg_bs_g_86208348031_d_sccl_20/000-0000000-0000000?psc=1
4715,kindness with mahavira (learning to be),chitwan mittal,Kindness with Mahavira (Learning to Be),Chitwan Mittal,Jainism Religion,Board book,4.9,19.0,https://www.amazon.in/Kindness-Mahavira-Chitwan-Mittal/dp/8195388655/ref=zg_bs_g_1318197031_d_sccl_16/000-0000000-0000000?psc=1
4851,மோதும் மோகனங்கள்,ஜெநிஷா தீன்,மோதும் மோகனங்கள் : Mothum mokanangal (Tamil Edition),ஜெநிஷா  தீன் ,Romance Action Adventure,Kindle Edition,3.9,19.0,https://www.amazon.in/%E0%AE%AE%E0%AF%8B%E0%AE%A4%E0%AF%81%E0%AE%AE%E0%AF%8D-%E0%AE%AE%E0%AF%8B%E0%AE%95%E0%AE%A9%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%B3%E0%AF%8D-Mothum-mokanangal-Tamil-ebook/dp/B0CVJ8WKMX/ref=zg_bs_g_86208349031_d_sccl_2/000-0000000-0000000?psc=1
3992,hospital administration,dc joshi,Hospital Administration,DC Joshi,Health Administration Sciences Medicine Policy,Paperback,4.4,19.0,https://www.amazon.in/HOSPITAL-ADMINISTRATION-DC-Joshi/dp/9390595304/ref=zg_bs_g_4149550031_d_sccl_13/000-0000000-0000000?psc=1
2223,linux device driver development,john madieu,Linux Device Driver Development - Second Edition,John Madieu,Digital Systems Internet Computing Operating Media,Paperback,4.5,19.0,https://www.amazon.in/Linux-Device-Driver-Development-development/dp/1803240067/ref=zg_bs_g_1318115031_d_sccl_24/000-0000000-0000000?psc=1
4239,jpsc general studies prelims paper1 and paper 2 solved papers with 20 practice sets (hindi),kumar vijay,JPSC GENERAL STUDIES PRELIMS PAPER1 AND PAPER 2 SOLVED PAPERS WITH 20 PRACTICE SETS (HINDI): Mastering JPSC Exam Patterns by Vijay Kumar (Hindi Edition),Vijay Kumar,Freedom Politics Security,Kindle Edition,4.4,19.0,https://www.amazon.in/GENERAL-STUDIES-PRELIMS-PAPER1-PRATICE-ebook/dp/B09Q6795HV/ref=zg_bs_g_1318177031_d_sccl_10/000-0000000-0000000?psc=1
2236,kubernetes,mark reed,Kubernetes: The Ultimate Beginners Guide to Effectively Learn Kubernetes Step-by-Step (Computer Programming),Mark Reed,Digital Systems Internet Computing Operating Media,Kindle Edition,3.3,19.0,https://www.amazon.in/Kubernetes-Beginners-Effectively-Step-Step-ebook/dp/B08GGD94TW/ref=zg_bs_g_1318115031_d_sccl_7/000-0000000-0000000?psc=1
7524,harry kane (football legends #2),emily hibbs,Harry Kane (Football Legends #2),Emily Hibbs,Young Adult Biographies Teen,Paperback,4.7,19.0,https://www.amazon.in/Harry-Kane-Football-Legends-2/dp/1407198432/ref=zg_bs_g_67803441031_d_sccl_17/000-0000000-0000000?psc=1
5446,serve,cox giselle,"SERVE: An Alpha Male, Instalove Story (Someone Older)",Giselle Cox,Romance Mafia,Kindle Edition,3.9,19.0,https://www.amazon.in/SERVE-Alpha-Instalove-Story-Someone-ebook/dp/B0CNPZJB27/ref=zg_bs_g_92041939031_d_sccl_23/000-0000000-0000000?psc=1
3977,healing pharmacy of world,k.l. sharma,Healing the Pharmacy of the World : An Inside Story of Medical Products Manufacturing and Regulation in India,K.L. Sharma,Health Administration Sciences Medicine Policy,Paperback,4.5,19.0,https://www.amazon.in/Healing-Pharmacy-World-Manufacturing-Regulation/dp/1639403558/ref=zg_bs_g_4149550031_d_sccl_28/000-0000000-0000000?psc=1
6563,third way,dattopant thengadi,THIRD WAY,DATTOPANT THENGADI,Society Social Sciences Services Welfare,Hardcover,4.8,19.0,https://www.amazon.in/THIRD-WAY-DATTOPANT-THENGADI/dp/8186595031/ref=zg_bs_g_1318221031_d_sccl_10/000-0000000-0000000?psc=1
2478,introduction to agrometrology 2/e,h. mavi s.,INTRODUCTION TO AGROMETROLOGY 2/E,Mavi H. S.,Lifestyle Home Crafts Gardening Landscape Design,Paperback,4.1,18.0,https://www.amazon.in/Introduction-Agrometeorology-Mavi-H-S/dp/8120409108/ref=zg_bs_g_1318122031_d_sccl_29/000-0000000-0000000?psc=1
5081,priyangal puthithu,devi manogaran,Priyangal Puthithu: பிரியங்கள் புதிது (மித்ரவிலாசம் Book 4) (Tamil Edition),Devi Manogaran,Romance Clean Wholesome,Kindle Edition,4.3,18.0,https://www.amazon.in/Priyangal-Puthithu-%E0%AE%AA%E0%AE%BF%E0%AE%B0%E0%AE%BF%E0%AE%AF%E0%AE%99%E0%AF%8D%E0%AE%95%E0%AE%B3%E0%AF%8D-%E0%AE%AA%E0%AF%81%E0%AE%A4%E0%AE%BF%E0%AE%A4%E0%AF%81-%E0%AE%AE%E0%AE%BF%E0%AE%A4%E0%AF%8D%E0%AE%B0%E0%AE%B5%E0%AE%BF%E0%AE%B2%E0%AE%BE%E0%AE%9A%E0%AE%AE%E0%AF%8D-ebook/dp/B0CSBWTZJQ/ref=zg_bs_g_89265408031_d_sccl_4/000-0000000-0000000?psc=1
4201,anger management,ajay bisaria,Anger Management: The Troubled Diplomatic Relationship between India and Pakistan,Ajay Bisaria,Freedom Politics Security,Hardcover,4.3,18.0,https://www.amazon.in/Anger-Management-Troubled-Diplomatic-Relationship/dp/9393852758/ref=zg_bs_g_1318177031_d_sccl_2/000-0000000-0000000?psc=1
7475,knight of ice 11,ogawa yayoi,Knight of the Ice 11,Yayoi Ogawa,Sports Winter,Paperback,4.5,18.0,https://www.amazon.in/Knight-Ice-11-Yayoi-Ogawa/dp/1646510887/ref=zg_bs_g_1318289031_d_sccl_18/000-0000000-0000000?psc=1
4371,ultimate guide to business jargon (volume 1),ashok grover,The Ultimate Guide To Business Jargon (Volume 1) : Clarity on Management Terms in 100 Words Each,Ashok Grover,Thesauruses Reference Dictionaries,Paperback,4.4,18.0,https://www.amazon.in/Ultimate-Guide-Business-Jargon-Management/dp/1684874408/ref=zg_bs_g_15412161031_d_sccl_22/000-0000000-0000000?psc=1
5887,bound by love,claire mrs,Bound by Love: A Dark Romance (Bound by Contract- An Indian Dark Romance Book 4),Mrs Claire,Romance Frontier Western,Kindle Edition,4.6,18.0,https://www.amazon.in/Bound-Love-Romance-Contract-Indian-ebook/dp/B0CRWVY1HW/ref=zg_bs_g_89265404031_d_sccl_14/000-0000000-0000000?psc=1
4118,"entrance guide on research methodology & medical statistics (specially designed for ayurveda and other phd entrance, lectureship & also useful for upsc/pcs/m.o and aiapget entrance examninations)",dr joshi shraddha,"An Entrance Guide on Research Methodology & Medical Statistics (Specially designed for Ayurveda and other PhD Entrance, Lectureship & also useful for UPSC/PCS/M.O and AIAPGET entrance examninations)",Dr Shraddha Joshi,Sciences Health Research Medicine,Paperback,4.8,18.0,https://www.amazon.in/Methodology-Statistics-Specially-Lectureship-examninations/dp/9389665876/ref=zg_bs_g_4149699031_d_sccl_19/000-0000000-0000000?psc=1
4096,2023 nelson's pediatric antimicrobial therapy,bradley john s.,2023 Nelson's Pediatric Antimicrobial Therapy,John S. Bradley,Sciences Health Reference Medicine,Paperback,4.8,18.0,https://www.amazon.in/2023-Nelsons-Pediatric-Antimicrobial-Therapy/dp/1610026500/ref=zg_bs_g_4149694031_d_sccl_17/000-0000000-0000000?psc=1
2913,upsc mains pyq,for india politics,UPSC Mains PYQ: Topic wise Questions and Year wise Papers (2013-2022) (Essay + GS 1-4),Politics for India,Certification Professional Exams Exam Preparation,Flexibound,4.4,18.0,https://www.amazon.in/UPSC-Mains-PYQ-Questions-2013-2022/dp/B0BZL8CZQK/ref=zg_bs_g_4149802031_d_sccl_14/000-0000000-0000000?psc=1
1545,आर्थिक नियोजन हीच काळाची गरज,patil pritam,आर्थिक नियोजन हीच काळाची गरज: शिका श्रीमंत बनण्याची मानसिकता,Pritam Patil,Money Books Children's Jobs,Paperback,4.1,18.0,https://www.amazon.in/%E0%A4%86%E0%A4%B0%E0%A5%8D%E0%A4%A5%E0%A4%BF%E0%A4%95-%E0%A4%A8%E0%A4%BF%E0%A4%AF%E0%A5%8B%E0%A4%9C%E0%A4%A8-%E0%A4%B9%E0%A5%80%E0%A4%9A-%E0%A4%95%E0%A4%BE%E0%A4%B3%E0%A4%BE%E0%A4%9A%E0%A5%80-%E0%A4%97%E0%A4%B0%E0%A4%9C/dp/9393966486/ref=zg_bs_g_1318096031_d_sccl_16/000-0000000-0000000?psc=1
5168,ஆனந்த மோகன வேனுகானம் அதில்,novels srija,ஆனந்த மோகன வேனுகானம் அதில்: Aanantha Mogana Venuganam Athil (Tamil Edition),SRIJA NOVELS,Romance Contemporary,Kindle Edition,3.3,18.0,https://www.amazon.in/%E0%AE%86%E0%AE%A9%E0%AE%A8%E0%AF%8D%E0%AE%A4-%E0%AE%AE%E0%AF%8B%E0%AE%95%E0%AE%A9-%E0%AE%B5%E0%AF%87%E0%AE%A9%E0%AF%81%E0%AE%95%E0%AE%BE%E0%AE%A9%E0%AE%AE%E0%AF%8D-%E0%AE%85%E0%AE%A4%E0%AE%BF%E0%AE%B2%E0%AF%8D-Venuganam-ebook/dp/B0CTZK7C9C/ref=zg_bs_g_2590357031_d_sccl_22/000-0000000-0000000?psc=1
7245,1 002944732 times cricket quiz bk,bradshaw chris,1 002944732 TIMES CRICKET QUIZ BK: 2000 questions on English and International Cricket,Chris Bradshaw,Sports Organisations Sporting Events,Paperback,4.0,18.0,https://www.amazon.in/002944732-TIMES-CRICKET-QUIZ-International/dp/000727081X/ref=zg_bs_g_1318275031_d_sccl_18/000-0000000-0000000?psc=1
6947,100 bike rides of lifetime,roff smith,100 Bike Rides of a Lifetime: The World's Ultimate Cycling Experiences,Roff Smith,Sports Cycling,Hardcover,4.8,18.0,https://www.amazon.in/100-Bike-Rides-Lifetime-Experiences/dp/1426222653/ref=zg_bs_g_1318246031_d_sccl_24/000-0000000-0000000?psc=1
4337,mohan bhagwat,kingshuk nag,MOHAN BHAGWAT,Kingshuk Nag,Political Politics Ideologies,Hardcover,4.5,18.0,https://www.amazon.in/Mohan-Bhagwat-Influencer-Chief-Kingshuk/dp/9353045991/ref=zg_bs_g_1318180031_d_sccl_8/000-0000000-0000000?psc=1
7053,from alpha to omega,craig white,From Alpha to Omega: A MILSIM Tactical Primer and Training Manual (Modern MILSIM Book 1),Craig White,Sports Field,Kindle Edition,4.6,18.0,https://www.amazon.in/Alpha-Omega-MILSIM-Tactical-Training-ebook/dp/B07FZ57B23/ref=zg_bs_g_1318253031_d_sccl_30/000-0000000-0000000?psc=1
109,மௌனக்குமிழ்கள் (tamil ),sugamathi சுகமதி,மௌனக்குமிழ்கள் (Tamil Edition),சுகமதி Sugamathi,Film Photography Theater Ballet Arts,Kindle Edition,4.2,17.0,https://www.amazon.in/%E0%AE%AE%E0%AF%8C%E0%AE%A9%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%81%E0%AE%AE%E0%AE%BF%E0%AE%B4%E0%AF%8D%E0%AE%95%E0%AE%B3%E0%AF%8D-Tamil-%E0%AE%9A%E0%AF%81%E0%AE%95%E0%AE%AE%E0%AE%A4%E0%AE%BF-Sugamathi-ebook/dp/B0CMJX697D/ref=zg_bs_g_1318063031_d_sccl_10/000-0000000-0000000?psc=1
4080,gallery of medicinal plants (dravyaguna vigyan),monika sharma,Gallery of Medicinal Plants (Dravyaguna Vigyan),Monika Sharma,Sciences Health Reference Medicine,Hardcover,3.9,17.0,https://www.amazon.in/Gallery-Medicinal-Plants-Dravyaguna-Vigyan/dp/938825757X/ref=zg_bs_g_4149694031_d_sccl_1/000-0000000-0000000?psc=1
1935,tinkle 778,multiple writer,Tinkle 778,Multiple writer,Comics Mangas,Kindle Edition,4.4,17.0,https://www.amazon.in/Tinkle-778-Multiple-writer-ebook/dp/B0999GRGSL/ref=zg_bs_g_15705395031_d_sccl_6/000-0000000-0000000?psc=1
4748,india after alexander,mohan raja ram roy,India after Alexander: The Age of Vikramadityas,Raja Ram Mohan Roy,Jainism Religion,Kindle Edition,4.4,17.0,https://www.amazon.in/India-after-Alexander-Age-Vikramadityas-ebook/dp/B018IKTFM2/ref=zg_bs_g_1318197031_d_sccl_19/000-0000000-0000000?psc=1
2091,drawing data with kids,gulrez khan,Drawing Data with Kids: Cultivating Data-Literacy: A Screen-Free Journey through the Art of Visualization for Kids,Gulrez Khan,Digital Data Big Internet Computing Media Databases,Hardcover,4.4,17.0,https://www.amazon.in/Drawing-Data-Kids-Data-Literacy-Visualization/dp/1087966205/ref=zg_bs_g_1318110031_d_sccl_12/000-0000000-0000000?psc=1
2157,mastering kubernetes,gigi sayfan,Mastering Kubernetes - Fourth Edition,Gigi Sayfan,Digital Administration Internet Computing Media Network,Paperback,4.5,17.0,https://www.amazon.in/Mastering-Kubernetes-Fourth-Gigi-Sayfan/dp/1804611395/ref=zg_bs_g_1318114031_d_sccl_8/000-0000000-0000000?psc=1
3980,"mind maps for medical students, second",antoinette mary olivia smith,"Mind Maps for Medical Students, Second Edition",Olivia Antoinette Mary Smith,Health Administration Sciences Medicine Policy,Paperback,4.6,17.0,https://www.amazon.in/Medical-Students-Olivia-Antoinette-Smith/dp/1032201126/ref=zg_bs_g_4149550031_d_sccl_1/000-0000000-0000000?psc=1
4194,exam preparatory manual of forensic medicine and toxicology questions and answers (pb 2021),biswas g.,EXAM PREPARATORY MANUAL OF FORENSIC MEDICINE AND TOXICOLOGY QUESTIONS AND ANSWERS (PB 2021),Biswas G.,Health Sciences Test Medicine Review Preparation,Paperback,4.8,17.0,https://www.amazon.in/PREPARATORY-FORENSIC-MEDICINE-TOXICOLOGY-QUESTIONS/dp/9390709156/ref=zg_bs_g_4149702031_d_sccl_15/000-0000000-0000000?psc=1
1941,tinkle digest no. 59,authors multiple,Tinkle Digest No. 59,Multiple Authors,Comics Mangas,Kindle Edition,4.5,17.0,https://www.amazon.in/Tinkle-Digest-No-Multiple-Authors-ebook/dp/B09P1VK117/ref=zg_bs_g_15705395031_d_sccl_12/000-0000000-0000000?psc=1
2061,deep learning,bishop christopher m.,Deep Learning: Foundations and Concepts,Christopher M. Bishop,Digital Data Big Internet Computing Media Databases,Hardcover,3.7,17.0,https://www.amazon.in/Deep-Learning-Foundations-Christopher-Bishop/dp/3031454677/ref=zg_bs_g_1318110031_d_sccl_12/000-0000000-0000000?psc=1
3308,"our history, their history, whose histor ( india list)",romila thapar,"Our History, Their History, Whose Histor (The India List)",Romila Thapar,Textbooks Social Higher Sciences Education,Hardcover,4.1,17.0,https://www.amazon.in/History-Their-Whose-Histor-India/dp/1803093544/ref=zg_bs_g_4149727031_d_sccl_9/000-0000000-0000000?psc=1
1542,mr men little miss vets,adam hargreaves,Mr Men Little Miss Vets: The Perfect Children’s Illustrated Book for those who Love Animals!,Adam Hargreaves,Money Books Children's Jobs,Paperback,4.9,17.0,https://www.amazon.in/Mr-Men-Little-Miss-Vets/dp/0755504062/ref=zg_bs_g_1318096031_d_sccl_13/000-0000000-0000000?psc=1
2268,let us python,aditya kanetkar kanetkar yashavant,Let us Python- 6th Edition,Aditya Kanetkar Yashavant Kanetkar,Programming Digital Internet Development Computing Software Media,Unknown Binding,4.8,17.0,https://www.amazon.in/Let-Python-Aditya-Kanetkar-Yashavant/dp/9355515413/ref=zg_bs_g_1318116031_d_sccl_19/000-0000000-0000000?psc=1
2352,sattvik kitchen,dr hansaji yogendra,The Sattvik Kitchen: The Art and Science of Healthy Living,Dr Hansaji Yogendra,Lifestyle Home Drink Crafts Entertaining Food,Paperback,5.0,17.0,https://www.amazon.in/Sattvik-Kitchen-Science-Healthy-Living/dp/9357029931/ref=zg_bs_g_1318120031_d_sccl_3/000-0000000-0000000?psc=1
4219,camouflaged,dasgupta probal,CAMOUFLAGED : Forgotten Stories From Battlefields,Probal DasGupta,Freedom Politics Security,Paperback,4.9,17.0,https://www.amazon.in/CAMOUFLAGED-Forgotten-Battlefields-Probal-DasGupta/dp/9353453453/ref=zg_bs_g_1318177031_d_sccl_20/000-0000000-0000000?psc=1
3997,self and others,d laing r,Self and Others: Selected Works of R D Laing Vol 2,R D Laing,Health Administration Sciences Medicine Policy,Paperback,4.4,17.0,https://www.amazon.in/Self-Others-Selected-Works-Laing/dp/0367360772/ref=zg_bs_g_4149550031_d_sccl_18/000-0000000-0000000?psc=1
4892,உயிர் நீயே பெண்ணே..! (tamil ),rajarajan surya,உயிர் நீயே பெண்ணே..! (Tamil Edition),Surya rajarajan,Romance Action Adventure,Kindle Edition,4.3,17.0,https://www.amazon.in/%E0%AE%89%E0%AE%AF%E0%AE%BF%E0%AE%B0%E0%AF%8D-%E0%AE%AA%E0%AF%86%E0%AE%A3%E0%AF%8D%E0%AE%A3%E0%AF%87-Tamil-Surya-rajarajan-ebook/dp/B0CKNH4YLC/ref=zg_bs_g_86208349031_d_sccl_13/000-0000000-0000000?psc=1
6167,dinesh environment science (english medium) (aecc) (b./b.sc./b.com/b.b./b.c../b.voc. 1st year,anil dr. k. thakur,Dinesh Environment Science (English Medium) (AECC) (B.A/B.Sc./B.Com/B.B.A/B.C.A./B.Voc. 1st year,Dr. Anil K. Thakur,Science Environmental Mathematics Studies,Paperback,3.9,17.0,https://www.amazon.in/Dinesh-Environment-Science-B-Sc-B-Voc/dp/B083Q3ZZJ7/ref=zg_bs_g_4149719031_d_sccl_14/000-0000000-0000000?psc=1
2201,building low latency applications with c++,ghosh sourav,Building Low Latency Applications with C++: Develop a complete low latency trading ecosystem from scratch using modern C++,Sourav Ghosh,Digital Systems Internet Computing Operating Media,Paperback,3.8,17.0,https://www.amazon.in/Building-Low-Latency-Applications-ecosystem/dp/1837639353/ref=zg_bs_g_1318115031_d_sccl_2/000-0000000-0000000?psc=1
6998,endurance horse riding,d. david karen,Endurance Horse Riding: A Comprehensive Guide for Beginner to Seasoned Campaigner,Karen D. David,Sports Equestrian Animal,Kindle Edition,4.1,17.0,https://www.amazon.in/Endurance-Horse-Riding-Comprehensive-Campaigner-ebook/dp/B00ZZVCFGQ/ref=zg_bs_g_1318247031_d_sccl_25/000-0000000-0000000?psc=1
3577,banished prince ( prince series book 1),sundari venkatraman,The Banished Prince (The Prince Series Book 1),Sundari Venkatraman,Literature Fiction Classic,Kindle Edition,4.6,16.0,https://www.amazon.in/Banished-Prince-Book-ebook/dp/B0CTL2WXLT/ref=zg_bs_g_1318159031_d_sccl_28/000-0000000-0000000?psc=1
3698,ஊருக்குச் செல்லும் வழி,கார்த்திக் புகழேந்தி,ஊருக்குச் செல்லும் வழி: Oorukku Sellum Vazhi (Tamil Edition),கார்த்திக் புகழேந்தி,Literature Essays Fiction,Kindle Edition,4.0,16.0,https://www.amazon.in/%E0%AE%8A%E0%AE%B0%E0%AF%81%E0%AE%95%E0%AF%8D%E0%AE%95%E0%AF%81%E0%AE%9A%E0%AF%8D-%E0%AE%9A%E0%AF%86%E0%AE%B2%E0%AF%8D%E0%AE%B2%E0%AF%81%E0%AE%AE%E0%AF%8D-%E0%AE%B5%E0%AE%B4%E0%AE%BF-Oorukku-Sellum-ebook/dp/B08D7D14WF/ref=zg_bs_g_1318172031_d_sccl_19/000-0000000-0000000?psc=1
3893,urdu ke mashhoor shayar ahmad faraz aur unki chuninda shayari (उर्दू के मशहूर शायर अहमद फ़राज़ और उनकी चुनिंदा शायरी),behl govind narender,Urdu Ke Mashhoor Shayar Ahmad Faraz Aur Unki Chuninda Shayari (उर्दू के मशहूर शायर अहमद फ़राज़ और उनकी चुनिंदा शायरी),Narender Govind Behl,Literature Fiction Poetry,Paperback,4.5,16.0,https://www.amazon.in/Mashhoor-Shayar-Ahmad-Chuninda-Shayari/dp/9354861148/ref=zg_bs_g_1318175031_d_sccl_14/000-0000000-0000000?psc=1
2231,red hat rhcsa 9 cert guide,sander van vugt,Red Hat RHCSA 9 Cert Guide: EX200 (Certification Guide),Sander van Vugt,Digital Systems Internet Computing Operating Media,Paperback,4.6,16.0,https://www.amazon.in/Red-RHCSA-Cert-Guide-Certification/dp/0138096279/ref=zg_bs_g_1318115031_d_sccl_2/000-0000000-0000000?psc=1
6864,karate terminology,hill tom,Karate Terminology,Tom Hill,Sports Self-Defence Combat,Kindle Edition,3.6,16.0,https://www.amazon.in/Karate-Terminology-Tom-Hill-ebook/dp/B007KN3XRC/ref=zg_bs_g_1318240031_d_sccl_11/000-0000000-0000000?psc=1
7223,complete book of softball drills,gary leland,The Complete Book Of Softball Drills: easy guide to perfect your softball drills today! (Fastpitch Softball Drills),Gary leland,Sports Softball,Kindle Edition,3.9,16.0,https://www.amazon.in/Complete-Book-Softball-Drills-Fastpitch-ebook/dp/B00K5CC2FY/ref=zg_bs_g_1318274031_d_sccl_16/000-0000000-0000000?psc=1
5177,secrets of billionaire,eva winners,Secrets of a Billionaire : A Second Chance Billionaire Romance (Billionaire Kings Book 3),Eva Winners,Romance Contemporary,Kindle Edition,4.5,16.0,https://www.amazon.in/Secrets-Billionaire-Dark-Romance-Kings-ebook/dp/B0C6357LXW/ref=zg_bs_g_2590357031_d_sccl_1/000-0000000-0000000?psc=1
2205,linux kernel guide book,rowley william,Linux Kernel Guide Book: The Basics of Linux Kernel Development,William  Rowley,Digital Systems Internet Computing Operating Media,Kindle Edition,3.2,16.0,https://www.amazon.in/Linux-Kernel-Guide-Book-Development-ebook/dp/B06XPJ1BWT/ref=zg_bs_g_1318115031_d_sccl_6/000-0000000-0000000?psc=1
2726,cmos digital integrated circuits analysis & design,(steve) kang sung-mo,CMOS Digital Integrated Circuits Analysis & Design,Sung-Mo (Steve) Kang,Electronic Engineering Electrical,Paperback,4.5,16.0,https://www.amazon.in/Digital-Integrated-Circuits-Analysis-Design/dp/0071243429/ref=zg_bs_g_4149474031_d_sccl_27/000-0000000-0000000?psc=1
3549,17 easy ways to save tax on your salary,mukherjee prithiraj,17 Easy Ways to Save Tax on Your Salary,Prithiraj Mukherjee,Law Tax,Paperback,4.1,16.0,https://www.amazon.in/Easy-Ways-Save-Your-Salary/dp/1636400280/ref=zg_bs_g_4149548031_d_sccl_20/000-0000000-0000000?psc=1
